time,raw reading
1494188524.7875001,1067516.0
1494188524.8125,1067329.0
1494188524.825,1067259.0
1494188524.8375001,1067284.6666666667
1494188524.8500001,1067337.0
1494188524.875,1067331.5
1494188524.8875,1067218.0
1494188524.9000001,1067170.8
1494188524.9250002,1067323.0
1494188524.9375,1067200.0
1494188524.95,1067098.0
1494188524.9625001,1067318.0
1494188524.9750001,1067354.0
1494188524.9875002,1067314.0
1494188525.0,1067273.0
1494188525.0125,1067166.0
1494188525.0250001,1067219.0
1494188525.0500002,1067166.6666666667
1494188525.075,1067098.0
1494188525.0875001,1067176.0
1494188525.1000001,1067162.5
1494188525.1125002,1067274.0
1494188525.125,1067240.0
1494188525.1375,1067115.5
1494188525.1500001,1067085.5
1494188525.1750002,1067121.0
1494188525.1875,1067170.0
1494188525.2,1067124.0
1494188525.2125001,1066976.0
1494188525.2250001,1066974.0
1494188525.2375002,1067100.0
1494188525.25,1067054.0
1494188525.2625,1067046.5
1494188525.2750001,1067188.0
1494188525.2875001,1067275.0
1494188525.3000002,1067188.0
1494188525.3125,1067172.0
1494188525.325,1067161.0
1494188525.3375001,1067043.0
1494188525.3500001,1066978.3333333333
1494188525.3625002,1067151.0
1494188525.3875,1067073.0
1494188525.4125001,1067096.0
1494188525.4250002,1066993.0
1494188525.4375,1067161.0
1494188525.45,1067089.0
1494188525.4625001,1067034.0
1494188525.4750001,1067164.0
1494188525.5,1067066.6666666667
1494188525.5125,1067006.0
1494188525.5250001,1066988.0
1494188525.5375001,1067008.0
1494188525.5500002,1067030.0
1494188525.5625,1066998.0
1494188525.5875001,1067162.0
1494188525.6000001,1067123.0
1494188525.625,1067114.0
1494188525.6375,1067084.6666666667
1494188525.6750002,1067111.3333333333
1494188525.6875,1067248.0
1494188525.7125001,1067235.0
1494188525.7250001,1067146.0
1494188525.7375002,1067098.0
1494188525.7625,1067024.5
1494188525.7750001,1067228.0
1494188525.7875001,1067129.5
1494188525.8000002,1067169.0
1494188525.825,1067074.5
1494188525.8375001,1067227.0
1494188525.8500001,1067136.0
1494188525.875,1067184.6666666667
1494188525.8875,1067169.0
1494188525.9000001,1067093.0
1494188525.9125001,1067088.0
1494188525.9375,1067227.5
1494188525.95,1067273.5
1494188525.9625001,1067188.0
1494188526.0,1067241.25
1494188526.0250001,1067178.5
1494188526.0375001,1067234.0
1494188526.075,1067286.0
1494188526.0875001,1067437.0
1494188526.1000001,1067358.0
1494188526.125,1067323.5
1494188526.1375,1067330.0
1494188526.1500001,1067374.0
1494188526.1625001,1067309.5
1494188526.1875,1067309.5
1494188526.2125001,1067308.0
1494188526.25,1067359.3999999999
1494188526.2625,1067372.0
1494188526.2750001,1067470.0
1494188526.2875001,1067448.0
1494188526.3000002,1067290.0
1494188526.325,1067389.3333333333
1494188526.3375001,1067356.0
1494188526.3500001,1067169.0
1494188526.3625002,1067199.0
1494188526.375,1067266.0
1494188526.3875,1067345.0
1494188526.4000001,1067294.0
1494188526.4125001,1067264.0
1494188526.4250002,1067229.0
1494188526.4375,1067177.0
1494188526.45,1067180.0
1494188526.4750001,1067299.5
1494188526.4875002,1067206.0
1494188526.5,1067269.0
1494188526.5125,1067185.0
1494188526.5250001,1067120.0
1494188526.5375001,1067342.5
1494188526.5625,1067265.0
1494188526.575,1067317.0
1494188526.5875001,1067302.0
1494188526.625,1067196.25
1494188526.6625001,1067164.3333333333
1494188526.6875,1067355.0
1494188526.7,1067367.0
1494188526.7125001,1067302.3333333333
1494188526.7250001,1067168.0
1494188526.75,1067124.6666666667
1494188526.7625,1066983.0
1494188526.7750001,1067114.5
1494188526.7875001,1067053.0
1494188526.8125,1067168.0
1494188526.825,1067133.0
1494188526.8375001,1067163.5
1494188526.8500001,1067172.0
1494188526.8625002,1067187.0
1494188526.875,1067135.0
1494188526.8875,1067171.0
1494188526.9000001,1067048.0
1494188526.9125001,1067079.0
1494188526.9375,1066998.5
1494188526.95,1066989.0
1494188526.9625001,1066980.0
1494188526.9750001,1067152.0
1494188527.0,1067119.0
1494188527.0125,1067050.0
1494188527.0250001,1067008.0
1494188527.0375001,1066998.0
1494188527.0625,1066994.3333333333
1494188527.075,1067054.0
1494188527.0875001,1066950.0
1494188527.1000001,1067007.0
1494188527.125,1066983.0
1494188527.1375,1067067.3333333333
1494188527.1500001,1066976.0
1494188527.1875,1066988.0
1494188527.2125001,1067012.0
1494188527.2250001,1066862.0
1494188527.2375002,1067016.0
1494188527.2625,1067072.0
1494188527.2750001,1066898.0
1494188527.2875001,1066823.0
1494188527.3125,1066957.5
1494188527.325,1066919.0
1494188527.3375001,1066983.0
1494188527.3500001,1066974.5
1494188527.375,1067036.3333333333
1494188527.3875,1067090.0
1494188527.4125001,1067028.0
1494188527.4375,1067099.0
1494188527.45,1066988.5
1494188527.4750001,1067226.5
1494188527.4875002,1067119.0
1494188527.5,1067088.5
1494188527.5125,1067176.0
1494188527.5250001,1067153.0
1494188527.5375001,1067088.0
1494188527.5500002,1067089.0
1494188527.5625,1067164.0
1494188527.575,1067066.0
1494188527.5875001,1067053.5
1494188527.6000001,1066977.0
1494188527.6125002,1067113.0
1494188527.625,1067096.0
1494188527.6375,1067037.0
1494188527.6500001,1067008.5
1494188527.6625001,1067096.0
1494188527.6750002,1067170.0
1494188527.6875,1067108.0
1494188527.7,1067059.0
1494188527.7125001,1067112.0
1494188527.7250001,1067115.0
1494188527.7375002,1067254.0
1494188527.7625,1067191.0
1494188527.7750001,1067162.0
1494188527.7875001,1067142.5
1494188527.8125,1067157.5
1494188527.825,1067041.0
1494188527.8375001,1067146.0
1494188527.8500001,1067182.0
1494188527.8625002,1067156.0
1494188527.875,1067204.0
1494188527.9000001,1067225.3333333333
