time,raw reading
1494188937.2,1040453.1176470588
1494188937.5,1039587.6
1494188937.7,1038990.2391304348
1494188937.8000002,1038847.8
1494188937.9000001,1038938.4117647059
1494188938.0,1038968.5797101449
1494188938.2,1039408.6
1494188938.4000001,1039880.1081081082
1494188938.5,1040402.7391304348
1494188938.6000001,1040729.0
1494188938.7,1040838.3387096775
1494188938.8000002,1041054.1142857143
1494188938.9000001,1041000.6923076923
1494188939.0,1040759.523255814
1494188939.1000001,1040371.3617021276
1494188939.2,1039819.9405940594
1494188939.3000002,1039648.0636363636
1494188939.4000001,1039542.1525423729
1494188939.5,1039342.5354330709
1494188939.7,1039401.1917808219
1494188940.0,1041010.75
1494188940.2,1043462.3888888889
1494188940.5,1043481.3793103448
1494188940.7,1040417.4736842106
1494188940.8000002,1039692.7
1494188941.0,1039646.1153846154
1494188941.2,1043407.3684210526
1494188941.3000002,1047573.4
1494188941.4000001,1051406.4117647058
1494188941.5,1055081.4791666667
1494188941.6000001,1062061.7272727273
1494188941.7,1066036.7222222222
1494188941.8000002,1071008.8799999999
1494188942.0,1071437.8139534884
1494188942.1000001,1051891.2647058824
1494188942.2,1044473.3333333334
1494188942.3000002,1042113.6176470588
1494188942.5,1042141.9534883721
1494188942.6000001,1042120.2258064516
1494188942.7,1042973.9514563107
1494188942.9000001,1046119.4444444445
1494188943.0,1048260.3076923077
1494188943.2,1050857.3157894737
1494188943.5,1051527.4347826086
1494188943.7,1047633.6
1494188943.9000001,1043195.2631578947
1494188944.0,1040961.8133333335
1494188944.2,1039614.2631578947
1494188944.3000002,1038976.1025641025
1494188944.5,1039276.1825396826
1494188944.6000001,1040315.7551020408
1494188944.7,1041988.6666666666
1494188944.8000002,1043238.5546875
1494188944.9000001,1045591.5753424658
1494188945.0,1046781.0432098765
1494188945.2,1049345.5612244895
1494188945.3000002,1051006.8301886793
1494188945.5,1051445.3548387098
1494188945.7,1048246.7894736842
1494188945.8000002,1046019.8518518518
1494188946.0,1043854.6
1494188946.2,1041778.2222222222
1494188946.5,1039699.8571428572
1494188946.7,1041427.3684210526
1494188947.0,1045529.4827586206
1494188947.2,1049336.2105263157
1494188947.4000001,1050367.7238095242
1494188947.5,1050303.5116279072
1494188947.7,1049148.4344262299
1494188948.0,1045785.7848837209
1494188948.1000001,1041262.0286738352
1494188948.2,1040598.0742574257
1494188948.3000002,1039913.1926605505
1494188948.4000001,1039813.2606837606
1494188948.5,1040024.4354838709
1494188948.6000001,1040544.6818181818
1494188948.7,1041624.4642857143
1494188948.9000001,1043105.108974359
1494188949.0,1046003.3674698796
1494188949.1000001,1047540.3333333334
1494188949.2,1048917.5846994538
1494188949.3000002,1049773.9424083771
1494188949.5,1050063.8612440191
1494188949.7,1048051.3157894737
1494188950.0,1044729.7931034482
1494188950.2,1042476.9444444445
1494188950.4000001,1042148.55
1494188950.5,1041972.9642857143
1494188950.7,1041837.6842105263
1494188950.9000001,1043392.3611111111
1494188951.0,1045410.4285714285
1494188951.1000001,1046737.5
1494188951.2,1048005.2222222222
1494188951.3000002,1049928.4166666667
1494188951.4000001,1052127.3125
1494188951.5,1053885.6000000001
1494188951.6000001,1056909.1063829786
1494188951.7,1062420.0849056605
1494188951.8000002,1067969.5
1494188951.9000001,1071389.25
1494188952.0,1074206.5
1494188952.1000001,1075828.638888889
1494188952.2,1069983.046511628
1494188952.4000001,1053231.2950819673
1494188952.5,1043095.5942028986
1494188952.7,1043170.65
1494188953.0,1048506.8571428572
1494188953.1000001,1053375.6666666667
1494188953.2,1055173.75
1494188953.5,1058202.357142857
1494188953.7,1056383.2777777778
1494188954.0,1050703.3636363635
1494188954.1000001,1043457.3
1494188954.2,1042177.2941176471
1494188954.4000001,1040816.6
1494188954.5,1040311.8214285715
1494188954.6000001,1040764.1666666666
1494188954.7,1041882.1363636364
1494188954.8000002,1043564.274509804
1494188954.9000001,1045666.5862068966
1494188955.0,1048157.9552238806
1494188955.1000001,1051056.1283783785
1494188955.2,1052947.6707317072
1494188955.3000002,1055451.4606741574
1494188955.4000001,1056945.6093750002
1494188955.5,1057768.13592233
1494188955.6000001,1057116.0990990989
1494188955.7,1056342.8865546219
1494188955.8000002,1053916.2890625
1494188955.9000001,1050638.2647058824
1494188956.0,1048411.0068965517
1494188956.1000001,1044741.875
1494188956.2,1043367.1176470588
1494188956.5,1041598.7333333333
1494188956.7,1041589.8571428572
1494188957.0,1046434.5357142857
1494188957.1000001,1051057.3999999999
1494188957.2,1052866.3333333333
1494188957.5,1055051.9682539683
1494188957.6000001,1055563.2040816327
1494188957.7,1054821.0175438595
1494188957.8000002,1052484.109375
1494188957.9000001,1050494.2253521127
1494188958.0,1047950.3291139241
1494188958.1000001,1045747.459770115
1494188958.2,1043941.6947368421
1494188958.3000002,1042743.7718446602
1494188958.5,1041829.2975206611
1494188958.6000001,1041606.3410852713
1494188958.7,1042639.7226277372
1494188958.8000002,1043638.1944444445
1494188958.9000001,1045497.059602649
1494188959.0,1047887.3018867924
1494188959.1000001,1049692.9226190476
1494188959.2,1051696.1977401129
1494188959.4000001,1054121.6666666667
1494188959.5,1054767.2222222222
1494188959.6000001,1054147.7777777778
1494188959.7,1053443.2777777778
1494188960.0,1049406.0357142857
1494188960.2,1044617.1578947369
1494188960.4000001,1042488.2105263158
1494188960.5,1041998.0512820514
1494188960.7,1042984.3333333334
1494188961.0,1046559.2142857143
1494188961.1000001,1050138.0
1494188961.2,1051544.138888889
1494188961.3000002,1052927.6000000001
1494188961.4000001,1053487.0
1494188961.5,1053680.3461538462
1494188961.6000001,1053220.0
1494188961.7,1052466.1176470588
1494188961.8000002,1051211.6799999999
1494188961.9000001,1049759.393939394
1494188962.0,1047767.4512195121
1494188962.1000001,1045989.3469387755
1494188962.2,1044433.0877192982
1494188962.3000002,1043467.4923076923
1494188962.4000001,1042926.7123287672
1494188962.5,1042671.8209876543
1494188962.6000001,1043167.0617977529
1494188962.7,1043820.8659793815
1494188962.9000001,1045107.9565217391
1494188963.0,1047796.8870967742
1494188963.1000001,1050011.4444444445
1494188963.2,1050896.9444444445
1494188963.5,1052517.7142857143
1494188963.7,1051873.2105263157
1494188964.0,1048547.8275862072
1494188964.1000001,1045885.5972222222
1494188964.2,1044766.0
1494188964.3000002,1043883.37
1494188964.5,1043495.6911764706
1494188964.7,1044609.3684210526
1494188964.8000002,1045958.5925925926
1494188964.9000001,1047024.2777777778
1494188965.0,1048448.0
1494188965.2,1050411.7368421052
1494188965.3000002,1051619.5
1494188965.4000001,1051884.5263157894
1494188965.5,1051942.0000000002
1494188965.6000001,1051607.142857143
1494188965.7,1051155.4302325582
1494188965.8000002,1050144.4313725489
1494188965.9000001,1048924.7500000002
1494188966.0,1047581.5522388059
1494188966.1000001,1045867.3636363636
1494188966.2,1045006.5263157894
1494188966.3000002,1044401.8571428572
1494188966.5,1043984.1489361703
1494188966.7,1045346.3684210526
1494188966.8000002,1046774.5555555555
1494188967.0,1048310.12
1494188967.2,1050352.6315789474
1494188967.5,1051216.9924242424
1494188967.6000001,1050757.2
1494188967.7,1050260.6041666665
1494188967.8000002,1049465.0833333335
1494188968.0,1048057.5952380953
1494188968.1000001,1045929.1111111111
1494188968.2,1045195.4375
1494188968.3000002,1044808.3199999999
1494188968.4000001,1044647.4848484849
1494188968.5,1044966.625
1494188968.6000001,1045186.6341463415
1494188968.7,1046026.5600000001
1494188968.9000001,1047798.0588235294
1494188969.0,1048924.0
1494188969.2,1050182.894736842
1494188969.5,1050774.9655172413
1494188969.7,1050232.888888889
1494188969.8000002,1048788.1000000001
1494188969.9000001,1048035.7058823529
1494188970.0,1047194.98
1494188970.1000001,1045926.0
1494188970.2,1045457.3333333334
1494188970.3000002,1045138.3076923077
1494188970.5,1045164.8139534884
1494188970.6000001,1045871.4134615385
1494188970.7,1046665.8833333333
1494188970.8000002,1047469.6764705882
1494188970.9000001,1048366.3766233766
1494188971.0,1049043.5476190478
1494188971.1000001,1049523.5268817202
1494188971.2,1050102.1470588236
1494188971.4000001,1050512.0500000003
1494188971.5,1050370.0967741935
1494188971.7307694,1050024.8811188808
1494188971.7857141,1048668.2380952381
1494188971.8214285,1048273.3175675676
1494188971.8620689,1047870.62
1494188971.8965516,1047850.5294117647
1494188971.9411764,1047245.5
1494188971.9736841,1046955.0
1494188972.0238094,1046567.0
1494188972.0697675,1046271.0
1494188972.0930233,1046131.125
1494188972.1304348,1045984.2727272727
1494188972.1666665,1045781.6666666666
1494188972.1875,1045729.0
1494188972.22,1045681.5
1494188972.2692308,1045569.0
1494188972.3018868,1045579.0
1494188972.3272727,1045559.0
1494188972.3454545,1045482.0
1494188972.3928571,1045639.1111111111
1494188972.4210525,1045737.0
1494188972.4444444,1045819.25
1494188972.4603174,1045839.0
1494188972.484375,1045986.4
1494188972.5,1046096.0
1494188972.515625,1046165.5
1494188972.53125,1046230.0
1494188972.546875,1046217.0
1494188972.5625,1046380.5
1494188972.578125,1046555.5
1494188972.59375,1046633.5
1494188972.609375,1046616.0
1494188972.625,1046824.0
1494188972.640625,1046857.0
1494188972.65625,1046803.0
1494188972.671875,1047153.3333333334
1494188972.6875,1047482.0
1494188972.703125,1047576.0
1494188972.71875,1047520.0
1494188972.734375,1047554.0
1494188972.75,1047682.0
1494188972.765625,1047807.5
1494188972.78125,1047991.0
1494188972.796875,1047907.5
1494188972.8125,1048161.0
1494188972.828125,1048248.0
1494188972.84375,1048275.0
1494188972.8805969,1048503.0
1494188972.8955224,1048660.0
1494188972.9142857,1048780.0
1494188972.9285715,1048864.0
1494188972.9466667,1048904.6666666667
1494188972.96,1049016.0
1494188972.9733334,1049070.0
1494188972.9875002,1049169.0
1494188973.0125,1049167.0
1494188973.0250001,1049313.0
1494188973.0375001,1049260.0
1494188973.0500002,1049514.0
1494188973.0625,1049586.5
1494188973.075,1049584.0
1494188973.0875001,1049638.0
1494188973.1000001,1049668.0
1494188973.1125002,1049747.0
1494188973.125,1049786.0
1494188973.1375,1049813.0
1494188973.1500001,1049852.0
1494188973.1750002,1049963.0
1494188973.1875,1049923.0
1494188973.2,1049887.0
1494188973.2125001,1049946.0
1494188973.2250001,1050146.5
1494188973.2375002,1050185.0
1494188973.25,1050036.0
1494188973.2625,1049979.0
1494188973.2750001,1049999.5
1494188973.2875001,1050006.0
1494188973.3125,1049928.0
1494188973.325,1050050.0
1494188973.3375001,1050096.0
1494188973.3500001,1049970.5
1494188973.3625002,1049956.5
1494188973.3875,1050045.5
1494188973.4000001,1049971.0
1494188973.4125001,1049770.0
1494188973.4375,1049881.0
1494188973.45,1049702.0
1494188973.4625001,1049631.0
1494188973.4750001,1049723.0
1494188973.4875002,1049762.0
1494188973.5,1049582.0
1494188973.5125,1049604.0
1494188973.5250001,1049685.0
1494188973.5375001,1049443.0
1494188973.5500002,1049337.0
1494188973.5625,1049472.0
1494188973.575,1049428.0
1494188973.5875001,1049249.5
1494188973.6000001,1049255.0
1494188973.6125002,1049181.0
1494188973.625,1049132.0
1494188973.6375,1049030.0
1494188973.6500001,1048903.0
1494188973.6625001,1048845.0
1494188973.6750002,1048761.0
1494188973.6875,1048598.0
1494188973.7,1048656.0
1494188973.7125001,1048725.0
1494188973.75,1048432.5
1494188973.7625,1048153.0
1494188973.7750001,1048282.0
1494188973.7875001,1048191.0
1494188973.8125,1047902.3333333334
1494188973.8375001,1047677.0
1494188973.8500001,1047550.0
1494188973.875,1047548.3333333334
1494188973.8875,1047354.0
1494188973.9000001,1047209.0
1494188973.9125001,1047064.0
1494188973.9375,1046954.5
1494188973.95,1046908.0
1494188973.9625001,1046766.0
1494188973.9750001,1046687.0
1494188973.9875002,1046569.0
1494188974.0,1046484.0
1494188974.0125,1046657.0
1494188974.0250001,1046550.0
1494188974.0625,1046301.3333333334
1494188974.075,1046340.0
1494188974.0875001,1046244.0
1494188974.1000001,1046267.0
1494188974.125,1046146.0
1494188974.1375,1046104.0
1494188974.1500001,1046124.0
1494188974.1625001,1046023.0
1494188974.1750002,1046016.0
1494188974.1875,1046039.0
1494188974.2,1045987.5
1494188974.2125001,1045884.0
1494188974.2250001,1045935.0
1494188974.2375002,1046036.0
1494188974.2625,1045897.5
1494188974.2750001,1045928.0
1494188974.3000002,1045872.0
1494188974.3125,1046080.5
1494188974.325,1046096.0
1494188974.3500001,1045932.0
1494188974.3625002,1046145.0
1494188974.375,1046018.0
1494188974.3875,1046065.0
1494188974.4000001,1046199.0
1494188974.4125001,1046236.0
1494188974.4375,1046267.0
1494188974.45,1046470.0
1494188974.4625001,1046485.0
1494188974.5,1046615.75
1494188974.5125,1046757.0
1494188974.5250001,1046876.0
1494188974.5375001,1046978.0
1494188974.5500002,1047085.0
1494188974.575,1047130.5
1494188974.6000001,1047185.0
1494188974.6125002,1047482.0
1494188974.625,1047528.5
1494188974.6375,1047533.0
1494188974.6625001,1047738.0
1494188974.6750002,1047763.0
1494188974.6875,1047872.0
1494188974.7,1047859.5
1494188974.7125001,1047910.0
1494188974.7250001,1047955.0
1494188974.75,1048100.0
1494188974.7625,1047998.5
1494188974.7750001,1047831.0
1494188974.7875001,1047923.0
1494188974.8000002,1048108.0
1494188974.8125,1048106.0
1494188974.8375001,1048155.0
1494188974.8500001,1048442.6666666666
1494188974.875,1048552.0
1494188974.8875,1048806.0
1494188974.9000001,1048900.0
1494188974.9125001,1048934.0
1494188974.9250002,1048917.0
1494188974.9375,1048925.0
1494188974.95,1048975.0
1494188974.9750001,1048982.0
1494188975.0,1049104.0
1494188975.0125,1049320.0
1494188975.0250001,1049366.0
1494188975.0375001,1049335.0
1494188975.0625,1049405.0
1494188975.075,1049371.0
1494188975.0875001,1049387.0
1494188975.125,1049302.0
1494188975.1375,1049487.0
1494188975.1500001,1049427.0
1494188975.1875,1049601.3333333333
1494188975.2,1049569.0
1494188975.2125001,1049690.0
1494188975.2250001,1049702.0
1494188975.2375002,1049732.5
1494188975.2625,1049495.0
1494188975.2750001,1049523.5
1494188975.2875001,1049360.0
1494188975.3000002,1049167.0
1494188975.3125,1049217.0
1494188975.3375001,1049725.3333333333
1494188975.3500001,1049873.0
1494188975.3625002,1049633.0
1494188975.375,1049614.0
1494188975.3875,1049747.5
1494188975.4000001,1049867.0
1494188975.4125001,1049714.0
1494188975.4250002,1049558.0
1494188975.4375,1049445.0
1494188975.45,1049482.5
1494188975.4750001,1049183.0
1494188975.4875002,1048917.0
1494188975.5,1048953.0
1494188975.5125,1049260.0
1494188975.5375001,1049511.3333333333
1494188975.5500002,1049112.0
1494188975.5625,1048866.0
1494188975.575,1048782.0
1494188975.5875001,1048775.0
1494188975.6000001,1048825.0
1494188975.6125002,1048685.0
1494188975.625,1048457.0
1494188975.6500001,1048491.5
1494188975.6625001,1048484.0
1494188975.6875,1048448.3333333334
1494188975.7125001,1048543.0
1494188975.7250001,1048488.0
1494188975.7375002,1048149.0
1494188975.75,1047980.0
1494188975.7625,1048052.0
1494188975.7750001,1047811.0
1494188975.7875001,1047797.0
1494188975.8000002,1047751.0
1494188975.8125,1047628.0
1494188975.825,1047562.0
1494188975.8375001,1047581.5
1494188975.8500001,1047352.0
1494188975.8625002,1047407.0
1494188975.875,1047406.0
1494188975.8875,1047559.0
1494188975.9000001,1047459.0
1494188975.9250002,1047346.0
1494188975.9375,1047089.0
1494188975.9625001,1046857.0
1494188975.9750001,1046686.3333333334
1494188975.9875002,1046644.0
1494188976.0,1046649.0
1494188976.0125,1046766.0
1494188976.0250001,1046922.0
1494188976.0375001,1046949.0
1494188976.0500002,1046952.0
1494188976.0625,1046776.0
1494188976.075,1046550.0
1494188976.1000001,1046589.0
1494188976.1125002,1046566.0
1494188976.1375,1046284.5
1494188976.1500001,1046177.0
1494188976.1625001,1046292.0
1494188976.1875,1046479.6666666666
1494188976.2250001,1046599.5
1494188976.25,1046658.6666666666
1494188976.2625,1046424.0
1494188976.2875001,1046298.0
1494188976.3125,1046408.6666666666
1494188976.325,1046336.0
1494188976.3375001,1046250.0
1494188976.3500001,1046230.0
1494188976.3625002,1046352.0
1494188976.375,1046371.5
1494188976.4000001,1046381.0
1494188976.4125001,1046720.0
1494188976.4250002,1046925.0
1494188976.45,1047017.0
1494188976.4625001,1046823.0
1494188976.4750001,1046934.0
1494188976.4875002,1047041.0
1494188976.5,1047120.5
1494188976.5250001,1047133.0
1494188976.5375001,1047168.0
1494188976.5500002,1047256.0
1494188976.5625,1047362.0
1494188976.575,1047371.0
1494188976.6000001,1047335.5
