time,raw reading
1494022289.2,1033781.625
1494022289.5,1033836.7037037037
1494022289.7,1033738.2105263158
1494022289.8000002,1033738.2727272727
1494022289.9000001,1033786.574074074
1494022290.0,1033796.88
1494022290.1000001,1033794.5
1494022290.2,1033711.1666666666
1494022290.3000002,1033727.0769230769
1494022290.4000001,1033747.4242424242
1494022290.5,1033734.4871794871
1494022290.6000001,1033759.5326086957
1494022290.7,1033801.2756410257
1494022290.8000002,1033722.4858757062
1494022290.9000001,1033810.9552238806
1494022291.0,1033864.4
1494022291.1000001,1033786.4277108434
1494022291.2,1033824.2417582418
1494022291.3000002,1033795.1111111111
1494022291.4000001,1033762.9444444445
1494022291.5,1033884.3846153846
1494022291.6000001,1033805.5882352941
1494022291.7,1033775.7954545454
1494022291.8000002,1033862.1111111111
1494022292.0,1033864.3333333334
1494022292.1000001,1033829.3333333334
1494022292.2,1033833.8823529412
1494022292.3000002,1033807.2307692308
1494022292.4000001,1033829.9428571429
1494022292.5,1033830.9545454546
1494022292.7,1033805.0588235294
1494022292.8000002,1033783.7
1494022292.9000001,1033859.3157894737
1494022293.0,1033831.8461538461
1494022293.1000001,1033857.9
1494022293.2,1033818.3725490198
1494022293.4000001,1033726.4210526316
1494022293.5,1033801.3461538461
1494022293.7,1033795.8730158731
1494022293.9000001,1033736.8421052631
1494022294.0,1033762.4074074074
1494022294.1000001,1033708.5555555555
1494022294.2,1033760.1764705882
1494022294.3000002,1033735.1800000001
1494022294.4000001,1033821.4242424242
1494022294.5,1033814.3333333334
1494022294.6000001,1033841.0
1494022294.7,1033804.0294117647
1494022294.8000002,1033809.7083333334
1494022295.0,1033830.5909090909
1494022295.1000001,1033818.9215686275
1494022295.2,1033856.7833333333
1494022295.5,1033842.6022727273
1494022295.7,1033860.8888888889
1494022296.0,1033849.7586206896
1494022296.1000001,1033817.7
1494022296.2,1033782.2352941176
1494022296.3000002,1033760.66
1494022296.5,1033834.0952380953
1494022296.6000001,1033782.693877551
1494022296.7,1033703.6964285715
1494022296.8000002,1033822.4126984127
1494022296.9000001,1033768.8450704225
1494022297.0,1033726.1282051282
1494022297.1000001,1033744.9647058824
1494022297.2,1033769.1831501831
1494022297.3000002,1033789.9
1494022297.4000001,1033732.7222222222
1494022297.5,1033728.4615384615
1494022297.6000001,1033758.0882352941
1494022297.7,1033821.1860465116
1494022297.8000002,1033817.2549019608
1494022297.9000001,1033760.6637931034
1494022298.0,1033922.7424242424
1494022298.1000001,1033791.7027027027
1494022298.2,1033732.7469879518
1494022298.3000002,1033957.5164835164
1494022298.5,1033878.8636363636
1494022298.7,1033896.5
1494022299.0,1033897.5869565217
1494022299.2,1033766.7222222222
1494022299.3000002,1033835.9
1494022299.5,1033810.6282051282
1494022299.7,1033812.5555555555
1494022299.8000002,1033908.6
1494022300.0,1033771.2051282052
1494022300.1000001,1033747.3
1494022300.2,1033821.1764705882
1494022300.4000001,1033774.0215053764
1494022300.5,1033868.5263157894
1494022300.5384617,1033638.925
1494022300.5925925,1033813.5909090909
1494022300.6428571,1033822.7872340425
1494022300.6785715,1033846.9591836735
1494022300.7142856,1033834.2884615385
1494022300.7750001,1033852.8
1494022300.8095238,1033751.3333333334
1494022300.847826,1033720.6666666666
1494022300.8775508,1033835.2
1494022300.9038463,1033861.0
1494022300.9272726,1033768.0
1494022300.9636364,1033672.0
1494022300.9827585,1033761.0
1494022301.0,1033821.0
1494022301.03125,1033832.5
1494022301.046875,1033730.0
1494022301.0746269,1033785.4
1494022301.1014493,1033759.0
1494022301.115942,1033853.0
1494022301.1388888,1033883.0
1494022301.1621623,1033770.5
1494022301.1756759,1033756.0
1494022301.1891892,1033824.5
1494022301.2105262,1033777.0
1494022301.2337663,1033809.0
1494022301.2467535,1033746.0
1494022301.2625,1033810.6666666666
1494022301.2875001,1033812.5
1494022301.3000002,1033741.0
1494022301.325,1033874.0
1494022301.3375001,1033630.0
1494022301.3500001,1033715.0
1494022301.3625002,1033722.0
1494022301.375,1033776.0
1494022301.3875,1033813.0
1494022301.4000001,1033830.5
1494022301.4125001,1033762.0
1494022301.4250002,1033732.0
1494022301.4375,1033864.0
1494022301.45,1033797.0
1494022301.4625001,1033726.0
1494022301.4750001,1033727.0
1494022301.5,1033822.0
1494022301.5125,1033829.0
1494022301.5250001,1033867.0
1494022301.5375001,1033887.0
1494022301.5500002,1033943.0
1494022301.5625,1033947.0
1494022301.575,1033789.5
1494022301.5875001,1033693.0
1494022301.6125002,1033963.5
1494022301.625,1033999.0
1494022301.6375,1033950.0
1494022301.6500001,1033913.0
1494022301.6750002,1033894.0
1494022301.6875,1033817.5
1494022301.7,1033811.0
1494022301.7250001,1033909.3333333334
1494022301.7375002,1033857.0
1494022301.75,1033853.5
1494022301.7625,1033744.0
1494022301.7750001,1033840.5
1494022301.8000002,1033733.0
1494022301.8125,1033839.0
1494022301.825,1033719.0
1494022301.8375001,1033884.5
1494022301.8625002,1033909.0
1494022301.8875,1033876.75
1494022301.9000001,1033757.0
1494022301.9125001,1033756.0
1494022301.9250002,1033911.0
1494022301.9375,1033971.5
1494022301.9625001,1033922.0
1494022301.9750001,1033889.5
1494022302.0,1033877.5
1494022302.0250001,1033841.6666666666
1494022302.0375001,1033800.0
1494022302.0625,1033725.0
1494022302.075,1033883.0
1494022302.0875001,1033918.0
1494022302.1000001,1033792.5
1494022302.125,1033740.5
1494022302.1375,1033902.0
1494022302.1500001,1033841.0
1494022302.1875,1033908.25
1494022302.2125001,1033886.5
1494022302.2250001,1033881.0
1494022302.25,1033858.0
1494022302.2625,1033841.0
1494022302.2750001,1033849.0
1494022302.2875001,1033707.0
1494022302.3000002,1033772.0
1494022302.3125,1033865.0
1494022302.325,1033818.5
1494022302.3375001,1033994.0
1494022302.3500001,1033842.0
1494022302.375,1033870.5
1494022302.3875,1033784.5
1494022302.4125001,1033683.0
1494022302.4250002,1033806.0
1494022302.4375,1033891.0
1494022302.45,1033866.0
1494022302.4625001,1033829.6666666666
1494022302.4750001,1033892.0
1494022302.4875002,1033814.0
1494022302.5125,1033791.6666666666
1494022302.5375001,1033848.0
1494022302.5625,1033803.6666666666
1494022302.575,1033901.0
1494022302.5875001,1033770.0
1494022302.6000001,1033733.0
1494022302.6125002,1033790.0
1494022302.6375,1033949.0
1494022302.6500001,1033911.0
1494022302.6625001,1033911.0
1494022302.6875,1033837.6666666666
1494022302.7,1033861.0
1494022302.7250001,1033979.0
1494022302.75,1033849.25
1494022302.7625,1033776.0
1494022302.7875001,1033733.0
1494022302.8125,1033757.0
1494022302.825,1033704.0
1494022302.8375001,1033844.5
1494022302.8500001,1033960.0
1494022302.8625002,1033850.0
1494022302.875,1033839.0
1494022302.8875,1033867.5
1494022302.9125001,1033934.0
1494022302.9250002,1033824.5
1494022302.9375,1033889.0
1494022302.95,1033835.0
1494022302.9625001,1033730.0
1494022303.0,1033704.6666666666
1494022303.0125,1033748.0
1494022303.0250001,1033746.0
1494022303.0375001,1033712.0
1494022303.0500002,1033752.0
1494022303.075,1033756.5
1494022303.0875001,1033721.0
1494022303.1000001,1033722.0
1494022303.1125002,1033726.5
1494022303.1375,1033920.5
1494022303.1500001,1033863.0
1494022303.1625001,1033791.0
1494022303.1750002,1033813.0
1494022303.1875,1033662.0
1494022303.2,1033647.0
1494022303.2250001,1033743.0
1494022303.25,1033812.0
1494022303.2625,1033810.0
1494022303.2750001,1033917.0
1494022303.2875001,1033759.0
1494022303.3125,1033817.0
1494022303.325,1033821.0
1494022303.3375001,1033808.0
1494022303.3500001,1033825.5
1494022303.375,1033856.5
1494022303.3875,1033801.0
1494022303.4000001,1033711.0
1494022303.4250002,1033693.0
1494022303.45,1033722.6666666666
1494022303.4625001,1033890.0
1494022303.4750001,1033819.0
1494022303.4875002,1033800.0
1494022303.5,1033754.0
1494022303.5125,1033870.5
1494022303.5375001,1033872.0
1494022303.5625,1033809.3333333334
1494022303.5875001,1033809.0
1494022303.6000001,1033889.0
1494022303.6125002,1033839.0
1494022303.625,1033910.0
1494022303.6500001,1033705.5
1494022303.6625001,1033652.0
1494022303.6875,1033785.0
1494022303.7,1033822.5
1494022303.7125001,1033938.0
1494022303.7250001,1033856.0
1494022303.75,1033888.0
1494022303.7625,1033813.0
1494022303.7750001,1033789.0
1494022303.7875001,1034015.0
1494022303.8000002,1033829.0
1494022303.8125,1033850.0
1494022303.825,1033821.0
1494022303.8500001,1033860.0
1494022303.875,1033838.0
1494022303.8875,1033719.5
1494022303.9125001,1033764.0
1494022303.9375,1033812.6666666666
1494022303.95,1033677.0
1494022303.9625001,1033754.0
1494022303.9750001,1033806.0
1494022304.0,1033742.0
1494022304.0125,1033769.0
1494022304.0250001,1033783.0
1494022304.0375001,1033805.0
1494022304.0500002,1033770.0
1494022304.0625,1033643.0
1494022304.075,1033820.0
1494022304.0875001,1033792.0
1494022304.1000001,1033805.5
1494022304.1125002,1033818.0
1494022304.1375,1033867.0
1494022304.1500001,1033904.0
1494022304.1625001,1033809.0
1494022304.1750002,1033901.0
1494022304.2,1033858.0
1494022304.2125001,1033836.0
1494022304.2250001,1033752.0
1494022304.2375002,1033894.0
1494022304.2625,1033812.0
1494022304.2750001,1033770.0
1494022304.2875001,1033784.0
1494022304.3000002,1033747.0
1494022304.3125,1033769.0
1494022304.3375001,1033779.0
1494022304.3500001,1033923.0
1494022304.3625002,1033731.0
1494022304.3875,1033853.0
1494022304.4125001,1033811.3333333334
1494022304.4375,1033577.0
1494022304.45,1033710.0
1494022304.4625001,1033797.0
1494022304.4750001,1033675.0
1494022304.4875002,1033640.0
1494022304.5,1033849.0
1494022304.5125,1033843.0
1494022304.5250001,1033726.0
1494022304.5375001,1033835.0
1494022304.5500002,1033728.5
1494022304.575,1033760.5
1494022304.5875001,1033878.0
1494022304.6000001,1033765.0
1494022304.6125002,1033723.0
1494022304.6375,1033783.6666666666
1494022304.6500001,1033734.0
1494022304.6750002,1033694.0
1494022304.6875,1033652.0
1494022304.7,1033678.5
1494022304.7250001,1033755.0
1494022304.7375002,1033740.5
1494022304.75,1033718.0
1494022304.7625,1033810.0
1494022304.7750001,1033729.0
1494022304.8125,1033662.0
1494022304.825,1033874.3333333334
1494022304.8375001,1033787.5
1494022304.8625002,1033839.0
1494022304.875,1033828.0
1494022304.8875,1033835.0
1494022304.9000001,1033859.0
1494022304.9250002,1033717.3333333334
1494022304.9375,1033745.0
1494022304.95,1033768.0
1494022304.9750001,1033811.6666666666
1494022304.9875002,1033958.0
1494022305.0125,1033816.5
1494022305.0375001,1033849.0
1494022305.0625,1033848.6666666666
1494022305.075,1033821.0
1494022305.1000001,1033701.0
1494022305.1125002,1033768.5
1494022305.125,1033939.0
1494022305.1375,1033901.5
1494022305.1625001,1033869.6666666666
1494022305.1750002,1033701.0
1494022305.1875,1033567.0
1494022305.2,1033623.0
1494022305.2125001,1033668.0
1494022305.2250001,1033704.0
1494022305.2375002,1033764.0
1494022305.25,1033863.0
1494022305.2625,1033845.5
1494022305.2750001,1033821.0
1494022305.2875001,1033847.0
1494022305.3000002,1033849.0
1494022305.3125,1033905.0
1494022305.325,1033965.0
1494022305.3375001,1033858.0
1494022305.3500001,1033858.0
1494022305.375,1033959.0
1494022305.3875,1033734.5
1494022305.4125001,1033758.0
1494022305.4250002,1033761.0
1494022305.4375,1033777.5
1494022305.4625001,1033768.5
1494022305.4750001,1033617.0
1494022305.4875002,1033718.0
1494022305.5,1033901.0
1494022305.5125,1033748.5
1494022305.5375001,1033702.0
1494022305.5625,1033769.3333333334
1494022305.575,1033900.0
1494022305.5875001,1033787.5
1494022305.625,1033886.6666666666
1494022305.6375,1033824.0
1494022305.6500001,1033774.0
1494022305.6625001,1033683.0
1494022305.6875,1033773.3333333334
1494022305.7,1033893.0
1494022305.7125001,1033978.0
1494022305.7250001,1033975.0
1494022305.7375002,1033837.0
1494022305.75,1033806.0
1494022305.7625,1033765.5
1494022305.7750001,1033846.0
1494022305.7875001,1033833.0
1494022305.825,1033809.75
1494022305.8500001,1033804.0
1494022305.8625002,1033853.0
1494022305.875,1033889.0
1494022305.8875,1033883.5
1494022305.9000001,1033679.5
1494022305.9250002,1033829.5
1494022305.9375,1033792.0
1494022305.9625001,1033917.5
1494022305.9875002,1033713.0
1494022306.0,1033780.0
1494022306.0125,1033870.0
1494022306.0250001,1033890.0
1494022306.0375001,1033863.5
1494022306.0625,1033846.0
1494022306.075,1033869.5
1494022306.0875001,1033813.0
1494022306.1000001,1033795.0
1494022306.1125002,1033789.0
1494022306.1375,1033909.3333333334
1494022306.1500001,1033816.0
1494022306.1625001,1033896.0
1494022306.1875,1033866.0
1494022306.2,1033675.0
1494022306.2125001,1033781.0
1494022306.2250001,1033851.0
1494022306.25,1033784.0
1494022306.2750001,1033793.6666666666
1494022306.2875001,1033719.0
1494022306.3125,1033775.0
1494022306.325,1033834.5
1494022306.3375001,1033894.0
1494022306.3625002,1033741.5
1494022306.375,1033615.0
1494022306.3875,1033733.0
1494022306.4000001,1033780.0
1494022306.4125001,1033816.0
1494022306.4250002,1033873.0
1494022306.4375,1033862.0
1494022306.45,1033837.5
1494022306.4625001,1033806.5
1494022306.5,1033799.25
1494022306.5125,1033885.0
1494022306.5375001,1033757.0
1494022306.5625,1033860.0
1494022306.5875001,1033881.6666666666
1494022306.6000001,1033982.0
1494022306.625,1034041.0
1494022306.6375,1033804.6666666666
1494022306.6625001,1033711.0
1494022306.6875,1033865.5
1494022306.7,1033798.0
1494022306.7125001,1033795.0
1494022306.75,1033775.6666666666
1494022306.7625,1033722.0
1494022306.7750001,1033796.5
1494022306.8000002,1033905.0
1494022306.8125,1033779.5
1494022306.825,1033788.0
1494022306.8375001,1033679.0
1494022306.8500001,1033791.0
1494022306.875,1033817.0
1494022306.8875,1033818.0
1494022306.9000001,1033814.0
1494022306.9125001,1033845.0
1494022306.9250002,1033761.0
1494022306.9375,1033774.0
1494022306.95,1033871.0
1494022306.9625001,1033822.5
1494022306.9750001,1033855.0
1494022306.9875002,1033879.0
1494022307.0,1033923.0
1494022307.0125,1033988.0
1494022307.0250001,1033923.5
1494022307.0500002,1033885.0
1494022307.0625,1033856.0
1494022307.075,1033740.6666666666
1494022307.0875001,1033695.0
1494022307.1000001,1033883.0
1494022307.125,1033872.5
1494022307.1500001,1033708.3333333334
1494022307.1750002,1033701.0
1494022307.1875,1033668.6666666666
1494022307.2,1033763.0
1494022307.2125001,1033800.0
1494022307.2250001,1033810.0
1494022307.25,1033791.6666666666
1494022307.2750001,1033741.0
1494022307.2875001,1033877.0
1494022307.3125,1033768.0
1494022307.325,1033745.5
1494022307.3500001,1033746.6666666666
1494022307.375,1033817.6666666666
1494022307.4000001,1033944.0
1494022307.4125001,1033811.0
1494022307.4375,1033721.0
1494022307.45,1033810.0
1494022307.4625001,1033690.5
1494022307.5,1033883.8
1494022307.5125,1033798.0
1494022307.5250001,1033856.0
1494022307.5375001,1033816.0
1494022307.5625,1033757.0
1494022307.575,1033682.0
1494022307.5875001,1033698.0
1494022307.6000001,1033602.0
1494022307.6125002,1033683.0
1494022307.625,1033818.5
1494022307.6375,1033704.0
1494022307.6625001,1033716.3333333334
1494022307.6875,1033849.0
1494022307.7,1033727.5
1494022307.7125001,1033751.0
1494022307.7250001,1033797.0
1494022307.7375002,1033748.0
1494022307.75,1033755.0
1494022307.7625,1033731.0
1494022307.7750001,1033681.0
1494022307.7875001,1033814.0
1494022307.8000002,1033839.0
1494022307.8125,1033800.0
1494022307.825,1033695.0
1494022307.8375001,1033675.5
1494022307.8500001,1033705.0
1494022307.8625002,1033724.0
1494022307.875,1033670.0
1494022307.8875,1033752.0
1494022307.9000001,1033684.0
1494022307.9125001,1033667.0
1494022307.9250002,1033750.5
1494022307.95,1033788.5
1494022307.9625001,1033799.0
1494022307.9750001,1033604.0
1494022308.0,1033704.0
1494022308.0125,1033858.0
1494022308.0250001,1033708.0
1494022308.0375001,1033683.0
1494022308.0500002,1033728.0
1494022308.0625,1033688.0
1494022308.075,1033680.0
1494022308.0875001,1033696.0
1494022308.1000001,1033794.0
1494022308.1125002,1033693.0
1494022308.125,1033673.0
1494022308.1375,1033797.0
1494022308.1500001,1033801.0
1494022308.1750002,1033867.0
1494022308.1875,1033829.0
1494022308.2,1033818.0
1494022308.2125001,1033808.0
1494022308.2375002,1033739.0
