time,raw reading
1494195371.6500001,1044424.6666666666
1494195371.6625001,1044225.0
1494195371.6750002,1044241.0
1494195371.6875,1044390.0
1494195371.7,1044389.0
1494195371.7125001,1044426.5
1494195371.7375002,1044379.0
1494195371.75,1044435.0
1494195371.7625,1044418.0
1494195371.7875001,1044397.5
1494195371.8125,1044316.5
1494195371.825,1044312.0
1494195371.8375001,1044303.0
1494195371.8500001,1044280.0
1494195371.8625002,1044376.0
1494195371.875,1044328.5
1494195371.8875,1044354.0
1494195371.9000001,1044484.0
1494195371.9250002,1044414.0
1494195371.9375,1044299.0
1494195371.95,1044194.0
1494195371.9750001,1044315.3333333334
1494195372.0,1044414.0
1494195372.0125,1044383.0
1494195372.0250001,1044420.0
1494195372.0375001,1044432.0
1494195372.0625,1044444.0
1494195372.075,1044309.0
1494195372.1000001,1044342.0
1494195372.125,1044292.5
1494195372.1375,1044285.0
1494195372.1500001,1044376.0
1494195372.1625001,1044432.0
1494195372.1875,1044305.0
1494195372.2,1044343.0
1494195372.2125001,1044457.0
1494195372.25,1044433.75
1494195372.2625,1044500.0
1494195372.2750001,1044376.0
1494195372.2875001,1044357.0
1494195372.3000002,1044427.0
1494195372.3125,1044423.0
1494195372.325,1044324.5
1494195372.3375001,1044434.0
1494195372.3500001,1044434.0
1494195372.3625002,1044315.0
1494195372.3875,1044385.0
1494195372.4000001,1044458.3333333334
1494195372.4125001,1044366.0
1494195372.4250002,1044266.0
1494195372.4375,1044271.0
1494195372.45,1044427.0
1494195372.4625001,1044424.0
1494195372.4875002,1044325.5
1494195372.5,1044397.0
1494195372.5250001,1044469.5
1494195372.5375001,1044258.5
1494195372.5625,1044314.0
1494195372.575,1044362.5
1494195372.5875001,1044377.5
1494195372.625,1044263.0
1494195372.6500001,1044405.0
1494195372.6625001,1044515.0
1494195372.6875,1044367.3333333334
1494195372.7125001,1044400.75
1494195372.7250001,1044503.0
1494195372.75,1044475.0
1494195372.7625,1044425.6666666666
