time,raw reading
1494193945.5875001,1044313.0
1494193945.6000001,1044249.0
1494193945.6125002,1044018.0
1494193945.625,1044052.0
1494193945.6375,1044158.0
1494193945.6625001,1044130.0
1494193945.6750002,1044238.3333333334
1494193945.6875,1044307.0
1494193945.7125001,1044230.6666666666
1494193945.7250001,1044219.0
1494193945.75,1044410.0
1494193945.7750001,1044260.3333333334
1494193945.8000002,1044138.0
1494193945.8125,1044328.0
1494193945.825,1044234.0
1494193945.8375001,1044208.0
1494193945.8625002,1044354.5
1494193945.875,1044219.0
1494193945.8875,1044164.0
1494193945.9125001,1044282.6666666666
1494193945.9250002,1044367.0
1494193945.95,1044417.0
1494193945.9625001,1044318.0
1494193945.9750001,1044238.0
1494193946.0,1044362.3333333334
1494193946.0375001,1044285.5
1494193946.0625,1044362.0
1494193946.0875001,1044346.5
1494193946.125,1044262.0
1494193946.1375,1044148.5
1494193946.1500001,1044261.0
1494193946.1625001,1044530.0
1494193946.1750002,1044509.0
1494193946.1875,1044406.0
1494193946.2,1044299.0
1494193946.2125001,1044438.0
1494193946.2250001,1044445.0
1494193946.25,1044362.0
1494193946.2625,1044257.5
1494193946.2750001,1044251.0
1494193946.2875001,1044210.0
1494193946.3000002,1044215.0
1494193946.3125,1044282.0
1494193946.325,1044218.0
1494193946.3500001,1044383.0
1494193946.3625002,1044353.5
1494193946.375,1044270.0
1494193946.4000001,1044372.0
1494193946.4125001,1044388.0
1494193946.4375,1044310.0
1494193946.45,1044378.6666666666
1494193946.4875002,1044352.6666666666
1494193946.5,1044318.0
1494193946.5250001,1044371.0
1494193946.5375001,1044326.3333333334
1494193946.575,1044350.0
1494193946.5875001,1044283.5
1494193946.625,1044250.5
1494193946.6375,1044293.5
1494193946.6625001,1044387.3333333334
1494193946.6875,1044236.5
1494193946.7125001,1044339.5
1494193946.7250001,1044300.0
1494193946.75,1044363.0
1494193946.7625,1044388.0
1494193946.7750001,1044268.0
1494193946.7875001,1044310.0
1494193946.8000002,1044322.0
1494193946.825,1044152.0
1494193946.8625002,1044271.25
1494193946.8875,1044297.0
1494193946.9000001,1044282.0
1494193946.9250002,1044210.0
1494193946.9375,1044357.6666666666
1494193946.95,1044264.0
1494193946.9750001,1044209.0
1494193947.0,1044376.5
1494193947.0125,1044393.0
1494193947.0250001,1044429.0
1494193947.0500002,1044438.5
1494193947.075,1044411.5
1494193947.1000001,1044407.0
1494193947.125,1044414.0
1494193947.1375,1044447.5
1494193947.1500001,1044276.0
1494193947.1750002,1044109.0
1494193947.1875,1044371.0
1494193947.2,1044370.0
1494193947.2125001,1044581.0
1494193947.2250001,1044641.0
1494193947.25,1044797.0
1494193947.2625,1045098.0
1494193947.2750001,1045091.0
1494193947.2875001,1045192.0
1494193947.3125,1045357.0
1494193947.325,1045787.3333333334
1494193947.375,1045985.8
1494193947.4000001,1044921.0
1494193947.4250002,1044631.5
1494193947.4375,1045937.5
1494193947.45,1044949.0
1494193947.4750001,1045867.3333333334
1494193947.4875002,1046476.0
1494193947.5125,1046287.0
1494193947.5250001,1047488.0
1494193947.5375001,1047506.0
1494193947.5500002,1048196.0
1494193947.575,1048439.0
1494193947.5875001,1047865.6666666666
1494193947.6000001,1047060.0
1494193947.625,1046901.0
1494193947.6375,1047193.6666666666
1494193947.6500001,1051755.0
1494193947.6750002,1055102.6666666667
1494193947.7,1139159.0
