time,raw reading
1493821175.0,1080750.4247787609
1493821175.1000001,1090575.9888059702
1493821175.2,1090679.3282292895
1493821175.3000002,1090734.3
1493821175.4000001,1090583.4705882352
1493821175.5,1090659.2307692308
1493821175.6000001,1090671.3333333333
1493821175.7,1090646.8823529412
1493821175.8000002,1090731.28
1493821175.9000001,1090730.9714285715
1493821176.0,1090660.1395348834
1493821176.2,1090697.2631578948
1493821176.3000002,1090751.8148148151
1493821176.5,1090764.9111111111
1493821176.6000001,1090712.6000000001
1493821176.7,1090782.125
1493821176.8000002,1090708.8
1493821176.9000001,1090808.5208333333
1493821177.0,1090859.7101449273
1493821177.1000001,1090823.3666666665
1493821177.2,1090787.5
1493821177.3000002,1090764.6739130432
1493821177.4000001,1090782.2830188677
1493821177.5,1090746.7999999998
1493821177.6000001,1090821.6764705882
1493821177.7,1090744.8
1493821177.8000002,1090776.6524390243
1493821177.9000001,1090873.9120879122
1493821178.0,1090785.444444444
1493821178.2,1090811.5474137932
1493821178.3000002,1090873.0483870967
1493821178.4000001,1090747.5378787878
1493821178.5,1090902.1702127662
1493821178.6000001,1090706.9466666668
1493821178.7,1090773.5379746836
1493821178.8000002,1090776.7
1493821178.9000001,1090842.111111111
1493821179.0,1090940.923076923
1493821179.1000001,1090946.6857142858
1493821179.2,1090956.8604651163
1493821179.5,1090922.3928571427
1493821179.7,1090822.7826086956
1493821179.8000002,1090924.0
1493821180.0,1090905.2222222222
1493821180.2,1090873.8500000001
1493821180.3000002,1090920.5555555555
1493821180.4000001,1091008.8484848484
1493821180.5,1091036.7124999999
1493821180.6000001,1090897.0909090908
1493821180.7,1090879.388888889
1493821180.8000002,1091061.8076923077
1493821180.9000001,1091011.1176470588
1493821181.0,1091015.1219512196
1493821181.1000001,1091092.7040816327
1493821181.2,1090903.8245614034
1493821181.3000002,1090950.34375
1493821181.4000001,1093307.4976525819
1493821181.5,1101677.8670886075
1493821181.6000001,1113780.9885057469
1493821181.7,1128813.6968085107
1493821181.8000002,1134543.0098039214
1493821182.0,1117275.2083333335
1493821182.2,1094700.654676259
1493821182.5,1092659.9285714286
1493821182.7,1092677.4210526317
1493821183.0,1092692.1785714286
1493821183.1000001,1092645.1000000001
1493821183.2,1092681.6444444444
1493821183.4000001,1092700.9523809524
1493821183.5,1092716.8035714286
1493821183.7,1092759.3555555556
1493821183.9000001,1092668.111111111
1493821184.0,1092754.0740740744
1493821184.1000001,1092702.2794117648
1493821184.2,1092702.9024390243
1493821184.3000002,1092790.8163265307
1493821184.4000001,1092843.1228070175
1493821184.5,1092689.265625
1493821184.6000001,1092726.6000000001
1493821184.7,1092756.1499999999
1493821184.8000002,1092743.857142857
1493821184.9000001,1092823.1944444445
1493821185.0,1092875.75
1493821185.1000001,1092704.0384615385
1493821185.2,1092757.9500000002
1493821185.3000002,1092719.4057971016
1493821185.5,1092818.6511627906
1493821185.6000001,1092782.0
1493821185.7,1092729.8333333333
1493821186.0,1092867.6000000001
1493821186.1000001,1092819.3
1493821186.2,1092784.1578947369
1493821186.5,1092829.857142857
1493821186.7,1092805.5263157894
1493821186.8000002,1092854.7
1493821186.9000001,1092818.6666666667
1493821187.0,1092790.0
1493821187.1000001,1092852.1000000001
1493821187.2,1092950.1764705882
